novel_id,scene_n,violence_score,violence_label,is_violent,word_count,char_n,char_mean,char_std,char_median,char_iqr,char_range,char_min,char_max,amb_n,amb_mean,amb_std,amb_median,amb_iqr,amb_range
Midnight_Wishes_WYOMING,44,0,absent,0,530,5,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Midnight_Wishes_WYOMING,45,0,absent,0,534,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Midnight_Wishes_WYOMING,46,0,absent,0,508,5,2.9,0.7416198487095663,3.0,0.5,2.0,2.0,4.0,1,,,,,
Midnight_Wishes_WYOMING,47,0,absent,0,346,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Midnight_Wishes_WYOMING,48,0,absent,0,537,4,3.25,0.5,3.0,0.25,1.0,3.0,4.0,0,,,,,
Midnight_Wishes_WYOMING,49,0,absent,0,418,8,3.1625,0.3543101950067402,3.0,0.07500000000000018,1.0,3.0,4.0,0,,,,,
Midnight_Wishes_WYOMING,50,0,absent,0,843,5,2.9,0.8944271909999159,3.0,0.0,2.5,1.5,4.0,1,,,,,
Midnight_Wishes_WYOMING,51,0,absent,0,552,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Midnight_Wishes_WYOMING,52,0,absent,0,110,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Midnight_Wishes_WYOMING,53,0,absent,0,160,1,,,,,,,,1,,,,,
Midnight_Wishes_WYOMING,54,1,weak,1,441,5,3.0,0.0,3.0,0.0,0.0,3.0,3.0,5,2.8,1.0954451150103321,3.0,0.0,3.0
Midnight_Wishes_WYOMING,55,2,strong,1,514,6,3.0,1.2649110640673518,3.5,1.75,3.0,1.0,4.0,3,3.0,0.8660254037844386,2.5,0.75,1.5
Midnight_Wishes_WYOMING,56,0,absent,0,510,3,1.6666666666666667,1.1547005383792517,1.0,1.0,2.0,1.0,3.0,1,,,,,
Midnight_Wishes_WYOMING,57,0,absent,0,1326,9,2.6666666666666665,1.0,3.0,0.0,3.0,1.0,4.0,0,,,,,
Midnight_Wishes_WYOMING,58,0,absent,0,546,6,2.5,0.8366600265340756,3.0,0.75,2.0,1.0,3.0,0,,,,,
Midnight_Wishes_WYOMING,59,0,absent,0,978,10,3.1,0.31622776601683794,3.0,0.0,1.0,3.0,4.0,1,,,,,
Midnight_Wishes_WYOMING,60,0,absent,0,175,0,,,,,,,,0,,,,,
Midnight_Wishes_WYOMING,61,0,absent,0,1847,16,2.8125,0.8341662504161466,3.0,0.5,3.0,1.0,4.0,3,2.6666666666666665,0.5773502691896258,3.0,0.5,1.0
Midnight_Wishes_WYOMING,62,0,absent,0,603,5,3.2,1.0954451150103321,3.0,0.0,3.0,2.0,5.0,0,,,,,
Midnight_Wishes_WYOMING,63,0,absent,0,1880,14,2.9642857142857144,0.9295219142177279,3.0,1.625,3.0,1.0,4.0,0,,,,,
Midnight_Wishes_WYOMING,64,0,absent,0,246,1,,,,,,,,1,,,,,
Midnight_Wishes_WYOMING,65,0,absent,0,310,0,,,,,,,,0,,,,,
Midnight_Wishes_WYOMING,66,0,absent,0,720,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Midnight_Wishes_WYOMING,67,0,absent,0,162,0,,,,,,,,0,,,,,
Midnight_Wishes_WYOMING,68,1,weak,1,716,6,2.8333333333333335,0.983192080250175,3.0,0.0,3.0,1.0,4.0,1,,,,,
Midnight_Wishes_WYOMING,69,0,absent,0,438,2,2.75,0.3535533905932738,2.75,0.25,0.5,2.5,3.0,0,,,,,
Midnight_Wishes_WYOMING,70,2,strong,1,537,6,2.5,1.0488088481701516,2.5,1.0,3.0,1.0,4.0,0,,,,,
Midnight_Wishes_WYOMING,71,0,absent,0,1092,9,3.111111111111111,0.33333333333333337,3.0,0.0,1.0,3.0,4.0,1,,,,,
Midnight_Wishes_WYOMING,72,0,absent,0,1678,18,2.9444444444444446,0.16169041669088866,3.0,0.0,0.5,2.5,3.0,1,,,,,
Midnight_Wishes_WYOMING,73,0,absent,0,1273,7,2.9285714285714284,0.18898223650461363,3.0,0.0,0.5,2.5,3.0,0,,,,,
Midnight_Wishes_WYOMING,74,0,absent,0,355,3,3.3333333333333335,0.5773502691896258,3.0,0.5,1.0,3.0,4.0,0,,,,,
Midnight_Wishes_WYOMING,75,0,absent,0,860,10,3.25,0.5400617248673217,3.0,0.75,1.5,2.5,4.0,1,,,,,
Midnight_Wishes_WYOMING,76,0,absent,0,513,5,3.2,0.44721359549995787,3.0,0.0,1.0,3.0,4.0,0,,,,,
Midnight_Wishes_WYOMING,77,0,absent,0,956,11,3.1818181818181817,0.560032466591325,3.0,0.5,1.5,2.5,4.0,0,,,,,
Midnight_Wishes_WYOMING,78,0,absent,0,1217,4,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Midnight_Wishes_WYOMING,79,0,absent,0,382,5,3.2,0.44721359549995787,3.0,0.0,1.0,3.0,4.0,1,,,,,
Midnight_Wishes_WYOMING,80,0,absent,0,288,3,2.6666666666666665,0.5773502691896258,3.0,0.5,1.0,2.0,3.0,0,,,,,
Midnight_Wishes_WYOMING,81,0,absent,0,602,5,3.34,0.4774934554525329,3.0,0.7000000000000002,1.0,3.0,4.0,0,,,,,
Midnight_Wishes_WYOMING,82,0,absent,0,438,4,2.625,1.1086778913041726,3.0,0.625,2.5,1.0,3.5,0,,,,,
Midnight_Wishes_WYOMING,83,0,absent,0,807,9,2.888888888888889,0.927960727138337,3.0,0.0,3.0,1.0,4.0,2,4.0,0.0,4.0,0.0,0.0
Midnight_Wishes_WYOMING,84,1,weak,1,292,0,,,,,,,,0,,,,,
Midnight_Wishes_WYOMING,85,0,absent,0,1429,8,3.0,0.9258200997725514,3.0,0.25,3.0,1.0,4.0,0,,,,,
Midnight_Wishes_WYOMING,86,0,absent,0,704,4,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Midnight_Wishes_WYOMING,87,0,absent,0,360,1,,,,,,,,0,,,,,
Midnight_Wishes_WYOMING,88,0,absent,0,422,2,2.0,1.4142135623730951,2.0,1.0,2.0,1.0,3.0,0,,,,,
Midnight_Wishes_WYOMING,89,0,absent,0,506,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Midnight_Wishes_WYOMING,90,0,absent,0,330,0,,,,,,,,3,2.0,1.7320508075688772,1.0,1.5,3.0
Midnight_Wishes_WYOMING,91,0,absent,0,1371,14,2.6214285714285714,0.7637746057258308,3.0,0.4500000000000002,2.5,1.0,3.5,0,,,,,
Midnight_Wishes_WYOMING,92,0,absent,0,1011,8,3.0625,0.4172614801981401,3.0,0.0,1.5,2.5,4.0,1,,,,,
Midnight_Wishes_WYOMING,93,0,absent,0,1341,17,3.0,0.0,3.0,0.0,0.0,3.0,3.0,2,2.75,0.3535533905932738,2.75,0.25,0.5
Midnight_Wishes_WYOMING,94,0,absent,0,657,10,3.2,1.1352924243950933,3.0,1.0,4.0,1.0,5.0,3,3.6666666666666665,0.5773502691896258,4.0,0.5,1.0
Midnight_Wishes_WYOMING,95,0,absent,0,469,6,3.0,1.0954451150103321,3.0,0.75,3.0,1.0,4.0,1,,,,,
Midnight_Wishes_WYOMING,96,0,absent,0,528,1,,,,,,,,0,,,,,
Midnight_Wishes_WYOMING,97,0,absent,0,640,3,2.3333333333333335,1.1547005383792515,3.0,1.0,2.0,1.0,3.0,0,,,,,
Midnight_Wishes_WYOMING,98,0,absent,0,941,10,3.05,0.5986094998689323,3.0,0.0,2.0,2.0,4.0,0,,,,,
Midnight_Wishes_WYOMING,99,0,absent,0,152,4,3.25,0.5,3.0,0.25,1.0,3.0,4.0,0,,,,,
Midnight_Wishes_WYOMING,100,0,absent,0,343,4,3.25,0.5,3.0,0.25,1.0,3.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,1,0,absent,0,1209,20,2.7,0.7326950970650465,3.0,0.0,2.0,1.0,3.0,1,,,,,
Pros_and_Cons_MASSACHUSETTS,2,0,absent,0,5813,70,3.1142857142857143,0.5189972813549512,3.0,0.0,4.0,1.0,5.0,3,3.6666666666666665,0.5773502691896258,4.0,0.5,1.0
Pros_and_Cons_MASSACHUSETTS,3,0,absent,0,760,4,3.25,0.5,3.0,0.25,1.0,3.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,4,0,absent,0,1030,6,3.1666666666666665,0.408248290463863,3.0,0.0,1.0,3.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,5,0,absent,0,467,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,6,0,absent,0,103,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,7,0,absent,0,179,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,8,0,absent,0,223,2,2.5,0.7071067811865476,2.5,0.5,1.0,2.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,9,0,absent,0,765,2,3.5,0.7071067811865476,3.5,0.5,1.0,3.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,10,0,absent,0,278,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,11,0,absent,0,565,9,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,12,0,absent,0,720,13,3.0,0.408248290463863,3.0,0.0,2.0,2.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,13,0,absent,0,362,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,14,0,absent,0,279,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Pros_and_Cons_MASSACHUSETTS,15,0,absent,0,464,8,2.625,0.7440238091428449,3.0,0.25,2.0,1.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,16,0,absent,0,360,4,3.5,0.5773502691896257,3.5,1.0,1.0,3.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,17,0,absent,0,93,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,18,0,absent,0,81,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,19,0,absent,0,591,11,3.272727272727273,0.4670993664969137,3.0,0.5,1.0,3.0,4.0,1,,,,,
Pros_and_Cons_MASSACHUSETTS,20,0,absent,0,570,6,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,21,0,absent,0,872,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,22,0,absent,0,637,7,3.2857142857142856,0.4879500364742666,3.0,0.5,1.0,3.0,4.0,4,3.625,1.1086778913041726,3.5,1.375,2.5
Pros_and_Cons_MASSACHUSETTS,23,0,absent,0,133,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,24,1,weak,1,535,1,,,,,,,,1,,,,,
Pros_and_Cons_MASSACHUSETTS,25,0,absent,0,460,5,3.1,0.22360679774997894,3.0,0.0,0.5,3.0,3.5,0,,,,,
Pros_and_Cons_MASSACHUSETTS,26,0,absent,0,1619,19,3.1315789473684212,0.32668814823747494,3.0,0.0,1.0,3.0,4.0,1,,,,,
Pros_and_Cons_MASSACHUSETTS,27,2,strong,1,406,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,28,2,strong,1,297,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,29,0,absent,0,228,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,30,0,absent,0,3049,40,2.9,0.6998168258505862,3.0,0.0,3.0,1.0,4.0,5,3.4,0.5477225575051661,3.0,1.0,1.0
Pros_and_Cons_MASSACHUSETTS,31,0,absent,0,4957,56,3.017857142857143,0.563788207447746,3.0,0.0,4.0,1.0,5.0,3,3.0,0.0,3.0,0.0,0.0
Pros_and_Cons_MASSACHUSETTS,32,0,absent,0,68,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,33,0,absent,0,199,2,2.75,0.3535533905932738,2.75,0.25,0.5,2.5,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,34,0,absent,0,599,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,35,0,absent,0,1366,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,36,0,absent,0,205,4,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,37,0,absent,0,198,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,38,0,absent,0,3122,47,2.9680851063829787,0.31971888669968884,3.0,0.0,2.0,2.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,39,1,weak,1,190,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,40,0,absent,0,2145,32,2.96875,0.4003526671130294,3.0,0.0,3.0,1.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,41,0,absent,0,315,0,,,,,,,,1,,,,,
Pros_and_Cons_MASSACHUSETTS,42,0,absent,0,803,9,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,43,0,absent,0,193,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,44,0,absent,0,121,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,45,0,absent,0,195,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,46,0,absent,0,2285,18,3.261111111111111,0.5872557203176072,3.0,0.0,2.3,2.7,5.0,2,2.0,1.4142135623730951,2.0,1.0,2.0
Pros_and_Cons_MASSACHUSETTS,47,1,weak,1,460,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,48,1,weak,1,320,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,49,0,absent,0,186,5,2.6,0.8944271909999161,3.0,0.0,2.0,1.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,50,0,absent,0,222,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,51,0,absent,0,3194,34,2.8529411764705883,0.5577200851723332,3.0,0.0,3.0,1.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,52,0,absent,0,116,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,53,0,absent,0,120,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,54,1,weak,1,346,6,3.3333333333333335,0.5163977794943222,3.0,0.75,1.0,3.0,4.0,1,,,,,
Pros_and_Cons_MASSACHUSETTS,55,0,absent,0,1975,26,2.9615384615384617,0.34418242032610913,3.0,0.0,2.0,2.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,56,0,absent,0,461,6,3.1666666666666665,0.40824829046386296,3.0,0.0,1.0,3.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,57,0,absent,0,385,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,58,0,absent,0,3965,56,3.0267857142857144,0.39794520930699695,3.0,0.0,2.0,2.0,4.0,3,2.6666666666666665,0.5773502691896258,3.0,0.5,1.0
Pros_and_Cons_MASSACHUSETTS,59,0,absent,0,929,8,2.6875,0.7039429765866795,2.75,1.0,2.0,2.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,60,0,absent,0,630,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,61,1,weak,1,366,2,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,62,0,absent,0,246,10,2.75,1.0865337342004415,3.0,1.125,3.0,1.0,4.0,1,,,,,
Pros_and_Cons_MASSACHUSETTS,63,0,absent,0,1689,18,3.0555555555555554,0.4161761818978652,3.0,0.0,2.0,2.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,64,0,absent,0,241,9,3.1666666666666665,0.35355339059327373,3.0,0.0,1.0,3.0,4.0,1,,,,,
Pros_and_Cons_MASSACHUSETTS,65,0,absent,0,1702,22,2.977272727272727,0.4994585813246925,3.0,0.0,3.0,1.0,4.0,5,3.5,0.7071067811865476,4.0,1.0,1.5
Pros_and_Cons_MASSACHUSETTS,66,0,absent,0,287,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,67,1,weak,1,857,2,3.75,0.3535533905932738,3.75,0.25,0.5,3.5,4.0,1,,,,,
Pros_and_Cons_MASSACHUSETTS,68,1,weak,1,331,2,2.5,2.1213203435596424,2.5,1.5,3.0,1.0,4.0,1,,,,,
Pros_and_Cons_MASSACHUSETTS,69,1,weak,1,182,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,70,0,absent,0,542,8,2.9375,0.5629958132298016,3.0,0.125,2.0,2.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,71,1,weak,1,111,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,72,2,strong,1,917,0,,,,,,,,1,,,,,
Pros_and_Cons_MASSACHUSETTS,73,2,strong,1,610,4,2.5,1.0,3.0,0.5,2.0,1.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,74,0,absent,0,246,2,2.5,0.7071067811865476,2.5,0.5,1.0,2.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,75,0,absent,0,2569,28,2.982142857142857,0.907603099511778,3.0,0.375,4.0,1.0,5.0,1,,,,,
Pros_and_Cons_MASSACHUSETTS,76,0,absent,0,1426,12,3.0833333333333335,0.7929614610987591,3.0,0.25,3.0,1.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,77,0,absent,0,411,6,3.0833333333333335,0.2041241452319315,3.0,0.0,0.5,3.0,3.5,0,,,,,
Pros_and_Cons_MASSACHUSETTS,78,0,absent,0,1271,11,3.1818181818181817,0.4045199174779452,3.0,0.0,1.0,3.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,79,0,absent,0,504,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,80,0,absent,0,76,0,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,81,0,absent,0,619,7,3.2857142857142856,0.48795003647426655,3.0,0.5,1.0,3.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,82,0,absent,0,295,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,83,0,absent,0,92,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,84,0,absent,0,311,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,85,0,absent,0,407,5,2.8,0.4472135954999579,3.0,0.0,1.0,2.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,86,0,absent,0,118,2,2.0,1.4142135623730951,2.0,1.0,2.0,1.0,3.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,87,0,absent,0,119,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,88,0,absent,0,107,0,,,,,,,,1,,,,,
Pros_and_Cons_MASSACHUSETTS,89,0,absent,0,376,2,3.5,0.7071067811865476,3.5,0.5,1.0,3.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,90,1,weak,1,966,1,,,,,,,,0,,,,,
Pros_and_Cons_MASSACHUSETTS,91,0,absent,0,512,8,3.1875,0.37201190457142247,3.0,0.125,1.0,3.0,4.0,0,,,,,
Pros_and_Cons_MASSACHUSETTS,92,0,absent,0,3455,43,2.981395348837209,0.4836644911277358,3.0,0.0,3.0,1.0,4.0,1,,,,,
Tangled_Lies_HAWAII,1,0,absent,0,504,2,4.0,0.0,4.0,0.0,0.0,4.0,4.0,2,4.0,0.0,4.0,0.0,0.0
Tangled_Lies_HAWAII,2,0,absent,0,711,0,,,,,,,,8,3.875,0.6943650748294136,4.0,0.75,2.0
Tangled_Lies_HAWAII,3,0,absent,0,355,1,,,,,,,,2,3.5,0.7071067811865476,3.5,0.5,1.0
Tangled_Lies_HAWAII,4,0,absent,0,641,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Tangled_Lies_HAWAII,5,0,absent,0,1171,2,3.0,1.4142135623730951,3.0,1.0,2.0,2.0,4.0,0,,,,,
Tangled_Lies_HAWAII,6,0,absent,0,454,0,,,,,,,,1,,,,,
Tangled_Lies_HAWAII,7,0,absent,0,1192,6,3.1666666666666665,0.408248290463863,3.0,0.0,1.0,3.0,4.0,2,3.5,0.7071067811865476,3.5,0.5,1.0
Tangled_Lies_HAWAII,8,0,absent,0,1088,5,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Tangled_Lies_HAWAII,9,0,absent,0,733,4,3.125,0.6291528696058958,3.0,0.375,1.5,2.5,4.0,0,,,,,
Tangled_Lies_HAWAII,10,0,absent,0,1918,14,3.0357142857142856,0.771219955512187,3.0,0.375,3.0,1.0,4.0,4,4.0,0.0,4.0,0.0,0.0
Tangled_Lies_HAWAII,11,0,absent,0,286,1,,,,,,,,1,,,,,
Tangled_Lies_HAWAII,12,0,absent,0,363,3,3.1666666666666665,0.7637626158259733,3.0,0.75,1.5,2.5,4.0,0,,,,,
Tangled_Lies_HAWAII,13,0,absent,0,216,3,2.2333333333333334,0.6806859285554046,2.0,0.6499999999999999,1.3,1.7,3.0,0,,,,,
Tangled_Lies_HAWAII,14,0,absent,0,83,1,,,,,,,,2,2.4,0.14142135623730964,2.4,0.10000000000000053,0.20000000000000018
Tangled_Lies_HAWAII,15,0,absent,0,102,0,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,16,0,absent,0,319,0,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,17,0,absent,0,772,8,3.1875,0.37201190457142247,3.0,0.125,1.0,3.0,4.0,0,,,,,
Tangled_Lies_HAWAII,18,0,absent,0,1224,17,2.8823529411764706,0.8009644921262482,3.0,0.0,4.0,1.0,5.0,2,2.85,0.21213203435596414,2.85,0.14999999999999947,0.2999999999999998
Tangled_Lies_HAWAII,19,0,absent,0,221,4,2.875,0.25,3.0,0.125,0.5,2.5,3.0,0,,,,,
Tangled_Lies_HAWAII,20,0,absent,0,797,0,,,,,,,,1,,,,,
Tangled_Lies_HAWAII,21,0,absent,0,176,0,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,22,0,absent,0,1168,13,3.1538461538461537,0.37553380809940534,3.0,0.0,1.0,3.0,4.0,1,,,,,
Tangled_Lies_HAWAII,23,0,absent,0,1405,10,3.5,0.8498365855987975,3.0,0.75,2.0,3.0,5.0,0,,,,,
Tangled_Lies_HAWAII,24,0,absent,0,741,1,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,25,0,absent,0,775,3,3.1666666666666665,0.7637626158259733,3.0,0.75,1.5,2.5,4.0,1,,,,,
Tangled_Lies_HAWAII,26,0,absent,0,413,3,2.3333333333333335,1.1547005383792515,3.0,1.0,2.0,1.0,3.0,0,,,,,
Tangled_Lies_HAWAII,27,0,absent,0,1116,7,2.5,0.7637626158259734,3.0,0.75,2.0,1.0,3.0,2,3.5,0.7071067811865476,3.5,0.5,1.0
Tangled_Lies_HAWAII,28,0,absent,0,37,1,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,29,0,absent,0,554,2,4.0,0.0,4.0,0.0,0.0,4.0,4.0,2,4.0,0.0,4.0,0.0,0.0
Tangled_Lies_HAWAII,30,0,absent,0,895,7,2.9285714285714284,0.18898223650461363,3.0,0.0,0.5,2.5,3.0,0,,,,,
Tangled_Lies_HAWAII,31,0,absent,0,1582,7,3.2142857142857144,1.2863754913562,3.0,1.25,4.0,1.0,5.0,2,2.5,2.1213203435596424,2.5,1.5,3.0
Tangled_Lies_HAWAII,32,0,absent,0,335,3,3.6666666666666665,0.5773502691896258,4.0,0.5,1.0,3.0,4.0,0,,,,,
Tangled_Lies_HAWAII,33,0,absent,0,1000,17,2.8823529411764706,0.820240280434373,3.0,0.5,3.5,1.0,4.5,7,3.857142857142857,1.0293317295817757,4.0,1.0,3.0
Tangled_Lies_HAWAII,34,0,absent,0,634,1,,,,,,,,1,,,,,
Tangled_Lies_HAWAII,35,0,absent,0,2490,23,3.008695652173913,0.5107152235108052,3.0,0.0,3.0,1.0,4.0,0,,,,,
Tangled_Lies_HAWAII,36,0,absent,0,1704,20,3.05,0.48395302077349356,3.0,0.0,2.0,2.0,4.0,0,,,,,
Tangled_Lies_HAWAII,37,0,absent,0,543,2,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0,,,,,
Tangled_Lies_HAWAII,38,0,absent,0,1896,14,3.4071428571428575,0.6661765597731647,3.25,0.875,2.5,2.5,5.0,1,,,,,
Tangled_Lies_HAWAII,39,0,absent,0,760,5,3.1,0.22360679774997896,3.0,0.0,0.5,3.0,3.5,0,,,,,
Tangled_Lies_HAWAII,40,0,absent,0,1490,16,3.15625,0.4366062299143245,3.0,0.0,1.5,2.5,4.0,0,,,,,
Tangled_Lies_HAWAII,41,0,absent,0,164,0,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,42,0,absent,0,765,5,3.2,0.4472135954999579,3.0,0.0,1.0,3.0,4.0,2,4.0,0.0,4.0,0.0,0.0
Tangled_Lies_HAWAII,43,0,absent,0,109,1,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,44,0,absent,0,678,5,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1,,,,,
Tangled_Lies_HAWAII,45,0,absent,0,774,7,2.7857142857142856,0.39339789623472154,3.0,0.25,1.0,2.0,3.0,2,3.5,0.7071067811865476,3.5,0.5,1.0
Tangled_Lies_HAWAII,46,2,strong,1,358,3,3.5666666666666664,0.40414518843273795,3.5,0.3999999999999999,0.7999999999999998,3.2,4.0,3,4.0,0.0,4.0,0.0,0.0
Tangled_Lies_HAWAII,47,0,absent,0,662,11,2.227272727272727,1.1481209945740989,2.5,1.75,3.0,1.0,4.0,4,4.625,0.75,5.0,0.375,1.5
Tangled_Lies_HAWAII,48,2,strong,1,245,0,,,,,,,,2,2.0,2.8284271247461903,2.0,2.0,4.0
Tangled_Lies_HAWAII,49,0,absent,0,1221,15,2.966666666666667,0.789816132912923,3.0,0.5,3.0,1.0,4.0,0,,,,,
Tangled_Lies_HAWAII,50,0,absent,0,1263,17,2.8529411764705883,0.523351754390419,3.0,0.0,2.5,1.0,3.5,0,,,,,
Tangled_Lies_HAWAII,51,0,absent,0,797,7,2.9285714285714284,0.4498677054212186,3.0,0.0,1.5,2.0,3.5,3,2.3333333333333335,1.2583057392117916,2.5,1.25,2.5
Tangled_Lies_HAWAII,52,0,absent,0,1338,3,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3,4.166666666666667,0.7637626158259734,4.0,0.75,1.5
Tangled_Lies_HAWAII,53,0,absent,0,310,0,,,,,,,,3,2.1666666666666665,1.4433756729740643,3.0,1.25,2.5
Tangled_Lies_HAWAII,54,0,absent,0,295,0,,,,,,,,0,,,,,
Tangled_Lies_HAWAII,55,0,absent,0,2485,15,3.066666666666667,0.4952152009360125,3.0,0.0,2.0,2.0,4.0,1,,,,,
Tangled_Lies_HAWAII,56,0,absent,0,1290,0,,,,,,,,1,,,,,
Tangled_Lies_HAWAII,57,0,absent,0,1217,9,3.0555555555555554,0.39086797998528583,3.0,0.0,1.5,2.5,4.0,2,3.0,1.4142135623730951,3.0,1.0,2.0
